,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,structure_quality,SALE_PRC
11262,6001,1942,47940,17539.0,72789.7,1011.2,73205.7,69668.1,2365.0,16,0,4,415000.0
9044,4550,1388,0,5841.4,17314.3,617.1,91848.8,44319.7,1489.2,18,0,4,210000.0
12940,5250,1971,18500,9279.9,43108.0,34342.0,86989.3,38024.6,12509.2,29,0,4,318000.0
8608,5100,2552,3040,7253.5,17443.9,6878.4,102839.4,54853.0,5469.0,2,0,2,302000.0
5404,10450,2530,22798,4460.1,15708.5,10320.0,76942.8,27207.9,8304.0,44,0,2,301000.0
1543,7918,1100,4712,5815.7,36420.1,4491.3,31553.2,31553.2,7127.6,36,0,4,150000.0
3263,6000,1402,0,5063.8,21109.4,6673.5,33438.3,11550.9,9156.0,70,0,4,315000.0
8144,15365,3073,2240,8472.1,28399.3,9622.3,101846.6,51756.6,13017.0,0,0,2,436017.0
9089,8250,1173,5395,8968.2,14171.6,3021.7,89211.1,42364.6,4674.1,12,0,2,232000.0
2268,5300,1124,1106,4237.5,29993.6,9948.5,21206.1,21206.1,4892.1,26,0,4,175000.0
11791,5339,2623,3750,12948.5,64006.2,34692.1,82016.8,46859.0,12664.2,12,0,4,365000.0
8431,43952,3596,2456,2037.2,51252.0,31404.3,125280.5,74224.4,28404.6,14,0,4,460000.0
6865,5524,3630,32635,7694.5,58198.6,10741.9,60175.1,47685.9,8766.9,0,0,5,900000.0
132,9525,1461,0,5764.1,20279.4,3644.1,45917.8,44368.5,8529.1,21,0,4,218400.0
12424,7982,1897,34255,17449.8,45718.5,32830.9,76217.5,31635.6,7309.6,39,0,4,361000.0
10877,54886,2495,100780,13934.2,65495.7,18961.7,139220.2,88214.7,38398.5,29,0,4,460000.0
603,13875,2535,19573,5928.5,26295.1,0.0,49148.4,49148.4,2630.5,59,0,4,300000.0
5933,6500,2357,17375,10022.7,38682.7,26856.0,69583.1,23421.8,446.6,33,0,2,390000.0
843,9600,1711,6247,5710.9,34108.2,3500.8,44370.5,44370.5,5297.4,63,0,2,155000.0
393,8080,1741,0,3807.4,19250.2,573.4,59155.0,56176.5,3228.1,21,0,4,355000.0
12750,5075,2252,0,12841.5,49856.5,41699.5,88957.2,41941.7,16982.0,30,0,4,300000.0
5259,8175,2220,27423,11187.1,19813.0,5336.5,85991.7,36307.0,2355.2,19,0,2,280000.0
10766,7942,2492,30504,10518.6,36700.2,24975.6,144614.4,96236.6,4556.9,12,0,2,275000.0
3928,5850,1963,23608,1490.5,5004.3,3868.2,15349.4,10183.7,5271.8,39,0,5,540000.0
13019,8000,2247,1115,7351.4,36707.2,30023.2,81063.6,31382.5,5839.3,31,0,4,395000.0
9736,5000,2326,2460,13674.5,16991.6,11506.0,108670.9,61164.6,690.5,0,0,4,337800.0
12079,21395,3257,39605,11301.7,40154.4,25899.2,68876.9,23786.3,246.7,23,0,4,740000.0
10132,8004,2578,6030,17906.8,27651.4,16253.2,136267.7,88712.7,6214.8,0,0,2,323800.0
6118,7500,1399,19939,10938.0,39174.7,20503.0,63731.5,21349.5,3401.5,16,0,4,350000.0
2277,5850,1346,1198,3033.1,30023.1,7798.1,21191.6,21191.6,1651.8,75,0,2,130000.0
11327,6209,2093,31123,12967.2,73393.7,5813.3,70317.7,65648.3,1373.3,19,0,4,420000.0
3234,5998,1078,4233,4908.4,20214.1,5509.1,33923.7,11307.7,8892.4,18,0,4,315000.0
12610,4750,2067,2957,11131.6,54792.3,44348.4,89068.0,44260.8,19358.9,23,0,4,330000.0
3498,6250,1531,0,8948.5,16077.3,4002.0,30435.0,7143.3,12291.9,21,0,5,685000.0
5107,49658,3959,32841,6098.3,6336.5,6331.5,69487.5,22972.4,18501.3,41,0,4,845000.0
7696,9375,1602,3058,13689.6,48728.6,514.1,62752.0,62752.0,3482.6,62,0,5,175000.0
12534,3750,1326,33636,15224.5,50317.9,41384.1,85221.5,39667.3,14741.1,30,0,4,240000.0
11237,9378,3904,38951,17318.4,70848.8,2514.4,70983.1,67738.2,3912.4,27,0,4,485000.0
401,7500,1631,1283,2917.1,20335.9,1285.5,59318.6,56715.4,2207.1,21,0,2,330000.0
5180,15139,3441,0,8124.9,6593.1,4216.3,64286.1,19096.5,15422.2,13,0,5,1000000.0
6203,7500,1748,0,13511.4,41269.0,20179.3,63588.1,23494.5,2667.0,59,0,2,320000.0
8129,6929,2102,1104,5310.2,25642.4,6460.2,99915.6,50227.7,10074.5,29,0,2,220000.0
9855,5000,2326,34360,12306.7,17069.6,10470.7,107501.3,59863.6,2060.2,0,0,4,321000.0
10668,5614,893,1639,2972.8,47648.2,24894.0,150802.8,101274.4,3364.8,27,0,2,83000.0
4680,6125,3066,0,1338.2,14839.9,9289.6,48811.5,3083.5,3974.6,37,0,5,1012500.0
10551,5164,2624,4610,23827.7,23954.0,15307.1,125290.1,77386.9,1547.1,12,0,2,241000.0
3403,7500,1448,4786,2549.3,19766.5,2332.8,37119.7,13577.7,6526.5,70,0,4,230000.0
6234,10000,1015,3219,16387.9,43897.1,20070.2,64858.7,26324.4,537.1,61,0,2,225000.0
3883,13375,3696,68994,1292.7,2474.1,852.1,15569.1,12610.1,4025.5,16,0,5,2270000.0
12547,5056,1654,26322,8984.2,54675.5,46448.8,91557.9,45766.1,20854.5,22,0,4,322000.0
8765,5612,1884,0,7780.4,13339.4,872.9,98072.3,51217.2,249.8,6,0,2,297000.0
7811,7950,1563,19338,17297.7,48775.9,791.4,66820.9,66820.9,7988.5,57,0,5,162000.0
7583,12400,2506,23386,11124.5,35277.1,0.0,64287.0,64287.0,939.7,50,0,4,248500.0
1573,5850,1306,1913,1373.6,24018.5,428.6,28308.7,28308.7,5197.1,76,0,4,370000.0
12959,5500,1798,29962,10929.9,44506.7,36199.1,86775.7,38326.0,12981.0,32,0,4,330000.0
8678,6485,2182,12268,5878.2,18536.4,6218.4,102022.8,53763.6,6029.5,0,0,4,282000.0
2423,4080,1680,0,1414.4,21954.5,3481.9,16472.5,16472.5,3738.4,92,0,1,80000.0
8136,16165,3199,3040,8618.4,28465.4,9770.7,102085.6,51994.9,13223.9,0,0,2,450800.0
6073,8326,2489,0,5993.5,34460.9,19129.7,61558.1,16665.5,6185.2,20,0,4,350000.0
7363,5202,2311,960,1426.8,22262.9,881.0,63032.1,61558.6,1619.9,3,0,5,475000.0
12764,6195,2283,17125,14094.0,49671.6,42396.9,87063.5,40575.4,15665.0,35,0,4,365000.0
6728,3473,1743,2965,12960.2,52864.0,14660.9,56828.8,42449.3,9741.6,23,0,5,389000.0
11547,6250,2154,15930,7247.4,50249.2,18506.1,65772.8,37290.7,2184.5,32,0,4,285000.0
10438,7558,1122,2042,15471.0,31601.2,21015.3,132388.2,83675.6,2174.2,10,0,2,155000.0
12052,7751,1465,8594,14845.0,47491.2,19454.0,66197.6,31720.1,1823.9,15,0,4,348000.0
12704,5167,2030,0,5500.6,56271.0,46528.8,95832.2,49222.4,24261.8,20,0,4,315000.0
809,6930,1309,0,8145.8,31774.4,6074.3,42437.5,42437.5,2971.6,26,0,2,104900.0
11137,4140,1097,4717,23750.7,73085.6,2132.8,78896.5,76653.4,2503.6,21,0,4,255000.0
2650,6150,2107,979,20224.3,1884.0,648.5,26645.7,10383.5,3803.6,47,0,5,810000.0
6969,7500,2125,2818,10245.8,55537.3,7034.4,49333.9,48172.4,10334.8,61,0,5,350000.0
13801,4966,1664,0,3580.9,39206.8,24803.5,95917.0,44945.0,14731.6,25,0,4,255000.0
10835,12625,1592,2597,8912.3,37342.2,25786.7,143655.5,95028.1,2511.1,32,0,2,199000.0
3190,9050,1650,4188,419.2,23571.7,2526.2,39506.7,16563.9,3530.6,45,0,4,350000.0
3620,5000,1431,0,8006.8,17345.9,6147.0,27015.1,6821.0,7336.0,22,0,3,441000.0
1702,9225,1477,28741,5356.0,25322.0,4276.0,34659.0,34659.0,3684.6,40,0,4,466500.0
8272,16680,2201,7763,8220.3,29399.5,9115.5,97626.1,47367.6,9365.9,45,0,2,240500.0
5756,15756,3262,4473,1713.0,26439.7,24643.9,68317.7,17655.5,1470.5,47,0,2,534600.0
3650,5650,1628,31123,8436.8,13475.3,7113.8,25508.0,3022.5,10440.9,21,0,5,747300.0
6695,5481,2235,0,8760.8,56509.9,19016.2,62733.1,46404.9,2692.1,16,0,5,420000.0
13375,7351,2562,37074,187.3,44860.2,32130.0,95943.0,45731.5,18238.6,16,0,4,402500.0
6706,3366,1278,2138,12852.8,50982.7,12783.3,55501.3,40605.1,10490.8,29,0,5,317500.0
11763,5000,1760,6449,15168.9,65837.7,37564.9,84850.4,48578.1,15519.6,7,0,4,335000.0
3370,10605,1573,0,2200.4,24569.0,166.4,43322.6,18674.4,405.7,62,0,4,360000.0
13089,17400,3516,23657,10280.8,38607.2,34169.7,77729.4,29364.2,4286.0,37,0,4,512000.0
8240,8000,2091,0,2935.1,23898.6,3707.8,94595.9,45299.0,4691.2,49,0,2,229000.0
13928,7500,1854,2544,3593.6,20791.9,3077.7,22375.1,12316.8,738.2,26,0,4,340000.0
9468,8451,2406,3070,24333.1,21211.1,14699.2,120219.0,72386.4,2769.0,0,0,4,309700.0
11269,7500,3045,32431,20117.2,68052.1,1090.6,70285.1,68160.7,1903.8,16,0,4,580000.0
10362,6703,2237,2352,18767.5,27428.8,16529.0,131380.5,83367.9,1659.3,12,0,2,235000.0
7289,12500,2679,17721,2815.8,12443.6,7.2,60230.4,60230.4,3780.9,31,0,5,728900.0
6071,8018,2238,53619,5849.7,34481.7,19571.3,61934.9,16713.0,6041.0,21,0,4,399000.0
9487,6137,1554,3649,24319.3,21929.7,15466.8,120387.5,72417.3,2067.4,26,0,2,196000.0
5886,11000,2411,19612,3775.8,24750.7,18442.2,56913.6,7358.4,3424.4,11,0,4,650000.0
664,5500,1469,0,7116.9,37313.1,4078.0,34484.2,34484.2,8103.1,25,0,4,180000.0
9617,9626,1493,7859,18923.7,24235.6,19532.3,115703.5,67020.8,2490.4,28,0,2,185900.0
13139,8000,1689,7571,7008.1,35386.6,31032.9,76924.2,27593.5,2132.6,39,0,4,310000.0
13356,3600,1481,0,1142.6,44015.1,31119.1,95884.3,45520.1,17615.7,10,0,4,270000.0
3347,5000,987,316,838.2,22924.9,150.1,42303.6,17717.6,1730.0,31,0,4,272500.0
1568,15000,1073,0,2614.2,25442.7,354.3,28101.1,28101.1,3676.4,16,0,2,365000.0
462,13500,1671,2640,10326.6,28236.8,4561.0,39953.2,39953.2,547.4,66,0,4,300000.0
743,5250,1388,0,10881.1,30662.4,6944.3,38479.1,38479.1,1623.5,16,0,4,180000.0
222,8699,2127,4969,7298.4,20507.3,5689.2,51037.8,49133.0,7715.3,21,0,4,285000.0
9128,8800,1476,1045,11926.3,11193.4,4296.7,86922.1,40892.2,7632.8,15,0,2,242000.0
3994,3675,1411,1344,3215.8,2274.6,1884.8,25169.1,8972.3,13981.6,74,0,1,206000.0
9479,6000,1932,4750,23911.1,19944.6,13567.5,119475.4,71860.1,3699.1,0,0,4,291000.0
13761,8825,1554,10513,203.5,38148.4,21226.1,98123.3,47053.6,15352.0,20,0,4,290000.0
625,14199,2984,4953,4612.1,25673.5,1716.6,51474.8,51474.8,3434.8,31,0,2,285100.0
12082,46174,3815,4349,17439.1,45453.3,22108.6,67032.8,27652.3,1426.6,78,0,2,500000.0
8514,6027,1490,3560,11580.9,14952.5,8402.5,105636.6,58400.0,2236.4,13,0,2,169000.0
13432,5202,2693,21750,196.2,48297.2,35106.0,99043.6,49053.7,21801.3,13,0,4,355000.0
11152,4500,1585,3343,23448.6,75367.8,2935.2,80968.1,78274.2,361.5,21,0,5,305000.0
7865,8484,1835,2894,17945.0,48708.3,448.3,68328.0,68328.0,6970.6,56,0,5,213000.0
10790,6028,2267,0,10159.9,36591.6,24981.5,143961.4,95523.0,3926.2,13,0,2,239000.0
13202,5500,1699,2807,79.3,29894.2,21567.6,81613.8,30648.5,2016.0,14,0,4,295000.0
4449,29098,4932,32525,2547.5,19556.3,11975.6,49160.9,3393.0,778.7,20,0,5,1040000.0
9839,5000,2844,9280,12589.3,16870.3,10566.7,107656.3,60083.2,1735.4,0,0,4,354000.0
456,6640,1798,882,541.7,21723.8,495.8,61377.7,59095.6,163.6,47,0,4,215000.0
11177,3725,1411,7394,2804.7,71938.1,6598.9,69948.3,61749.5,6775.8,27,0,4,235500.0
8570,5551,2614,275,9042.1,16059.8,6979.1,103795.8,56185.4,4581.4,0,0,2,320000.0
4335,10330,2039,4963,2751.7,16164.9,5681.9,41408.1,10641.4,6397.4,31,0,4,520000.0
2621,5650,1388,81,16709.1,2634.8,261.9,38750.2,27152.9,19265.2,65,0,2,399500.0
6925,4746,2514,327,5561.1,61497.1,8779.3,62669.7,50992.7,7724.0,1,0,5,513000.0
12830,5000,2069,0,9413.3,48710.9,38744.6,92082.7,43700.0,18279.2,25,0,4,310000.0
8998,6286,2580,0,11985.9,11081.6,6718.8,89173.1,43643.7,7494.2,0,0,4,411600.0
7676,8700,1948,935,15067.0,53869.8,850.4,63703.2,63703.2,2064.0,26,0,4,300000.0
8875,3506,1369,0,9755.3,12052.0,2629.4,93892.3,47859.5,4371.0,8,0,4,200000.0
9469,5025,2544,3354,24720.5,22230.3,15637.8,120826.4,72828.0,2088.0,9,0,4,290000.0
1760,7500,1462,10360,8619.1,28029.4,5770.3,36634.2,36634.2,994.1,41,0,4,295000.0
842,7875,1486,0,5033.1,35648.4,2122.7,44723.7,44723.7,6836.2,36,0,4,189000.0
12236,9109,2525,27300,13941.7,60867.6,38654.2,85358.4,45615.3,20379.7,23,0,4,462000.0
11824,6366,3201,40342,11393.7,66135.6,36146.0,83485.7,49385.3,12188.5,12,0,4,530000.0
6213,9000,1657,834,14387.1,42076.8,19980.4,63857.3,24320.5,2046.7,16,0,2,365500.0
7652,9125,1486,18080,15000.7,55061.8,1556.7,63332.0,63332.0,972.1,56,0,4,251500.0
2902,5500,1350,4664,1454.7,22743.3,823.7,21327.4,15358.7,2110.7,68,0,2,244000.0
9690,5000,2233,0,13909.3,16088.3,11172.2,108422.9,61127.8,224.4,0,0,4,347900.0
10659,6276,2096,4000,1456.5,51367.9,21748.9,149353.6,99235.9,9662.5,0,0,2,250000.0
5931,10122,1913,33523,1401.3,30185.2,18972.1,59895.6,12544.5,1592.6,56,0,4,355000.0
5372,9900,1447,3346,4842.8,14672.3,8876.6,77531.5,28145.7,8871.0,23,0,2,210000.0
6417,7500,2043,9283,4019.8,27680.5,1466.2,44330.9,21450.0,1303.0,60,0,4,355000.0
8668,6018,2170,198,6037.1,18483.8,6372.1,102148.3,53910.2,6022.2,0,0,4,297900.0
8303,10440,2171,12697,5947.7,24447.8,6695.9,92880.9,43132.8,4403.6,47,0,2,270000.0
7234,7500,1176,1068,1761.7,25915.2,1639.4,63185.9,62166.2,4178.1,31,0,4,197500.0
3431,7500,2936,4320,3789.4,19339.4,2836.9,35744.5,12336.0,7801.2,0,0,5,755000.0
13128,7500,1977,4000,7009.6,35592.9,30290.8,78534.8,28975.9,3419.3,40,0,4,350000.0
8416,42253,4390,1934,3510.9,55115.3,24360.2,132332.0,81275.3,30705.7,23,0,4,430000.0
12137,5000,1801,1580,19143.8,53712.4,34572.6,80231.2,38562.8,14204.1,23,0,4,289000.0
11037,4700,1535,1469,27020.6,68805.7,842.9,77026.9,76103.3,4719.4,18,0,4,256000.0
12836,5044,2340,1680,8406.6,46806.1,36857.5,91022.1,42269.7,16766.2,15,0,4,337500.0
11311,5500,2431,5201,12519.5,72658.8,6542.1,69216.1,64569.8,1979.7,27,0,4,350000.0
4725,12400,1948,825,3665.6,7757.7,619.8,36650.3,14984.6,15035.3,63,0,4,840000.0
13738,3929,1568,707,402.8,37580.3,20518.0,97947.7,46879.9,14812.1,20,0,4,261000.0
9096,3450,1364,712,11099.2,12063.5,4375.1,87904.1,41731.3,6767.4,13,0,4,195000.0
7146,8850,1031,2512,11632.4,43977.1,3154.6,61791.3,61791.3,4144.9,46,0,5,172000.0
5494,14076,1090,988,4746.8,25557.1,17158.6,80673.0,29622.3,1266.7,37,0,2,193000.0
6598,2803,1228,0,4788.8,34753.1,2692.5,46679.5,26008.4,3975.6,29,0,5,265000.0
8496,14866,1945,2208,7877.0,26159.8,9012.3,103498.9,53786.5,12708.4,6,0,2,305000.0
9371,16050,3237,28259,13820.3,3772.3,3683.7,77988.9,33707.5,15722.1,7,0,4,571500.0
9946,10516,1478,19177,15088.0,33674.2,23733.9,131632.6,82487.5,5397.0,17,0,2,201000.0
368,6678,1157,1048,3486.0,13758.0,2954.9,59058.8,54137.0,7901.2,26,0,2,225000.0
11681,7000,3232,51455,12313.6,60634.0,31158.2,78479.8,43939.3,10634.9,0,0,2,454700.0
3593,5250,1589,0,8807.2,18583.9,6639.8,29571.5,8362.1,8500.7,30,0,5,540000.0
1415,7000,1020,6360,2274.8,43265.9,6165.5,37604.0,37604.0,14123.6,58,0,4,90000.0
9295,7761,4097,5217,16894.5,1718.4,1660.6,78660.3,35791.6,17361.0,11,0,2,430000.0
7046,4197,1538,4587,11186.2,56752.0,6840.4,54310.7,53910.5,9649.3,12,0,4,275000.0
13812,4950,1664,0,2984.3,39549.8,25963.4,94842.5,43966.6,14268.9,26,0,4,275000.0
12231,4481,1915,0,14528.3,59825.8,38106.9,84678.9,44604.7,19530.5,21,0,4,349000.0
13478,6137,3079,3245,305.3,49041.4,35962.1,99286.7,49419.9,22406.4,0,0,4,496600.0
5117,16300,1763,33322,3118.1,9380.2,9373.0,71103.0,23167.9,15456.7,11,0,4,565000.0
10224,5000,1924,0,17676.5,27877.9,16550.3,134913.7,87158.9,4549.6,4,0,2,203000.0
1721,9150,1530,2837,6660.3,26426.5,4932.9,35348.7,35348.7,2598.7,26,0,4,425000.0
13570,6132,1986,1472,3253.4,43978.7,24867.1,104100.2,53049.0,21279.4,19,0,4,295000.0
4060,7000,3475,26221,3777.5,2305.7,1868.9,28005.4,10561.6,16726.2,16,0,5,1390000.0
13424,6000,2239,3168,796.0,47834.5,34451.1,99054.3,48964.9,21481.8,13,0,4,300000.0
1824,15897,2932,3454,104.1,21018.4,2708.0,31291.5,31268.1,8127.5,50,0,4,735000.0
9803,5057,2172,2460,13070.8,17049.9,11062.2,108170.9,60599.5,1332.9,0,0,4,298000.0
9574,3847,1506,460,19905.9,24190.3,19194.5,116652.3,68013.8,2122.1,10,0,2,145000.0
11570,8615,2585,35416,6115.9,57544.5,25854.4,72998.0,43460.2,3894.2,31,0,4,380000.0
8740,5000,2575,0,9956.6,12594.6,4427.7,101708.7,54952.0,962.6,10,0,2,280000.0
3232,5952,1211,4765,2852.2,21806.3,5496.3,35937.2,13339.3,6835.7,68,0,4,276000.0
1918,10200,1252,587,1310.5,18538.9,3628.4,39897.1,37816.4,10298.8,69,0,4,325000.0
5664,15070,1828,11,3669.5,18098.5,16288.8,66435.2,15735.3,9912.4,37,0,2,407000.0
1569,7500,1223,0,2645.8,25442.5,451.1,28200.6,28200.6,3676.4,33,0,4,295000.0
7780,7500,1806,12240,18646.4,52700.2,3381.1,67589.1,67589.1,7139.3,45,0,4,220000.0
347,3151,1286,2461,1590.1,11934.3,1985.3,58839.7,53251.0,9482.5,16,0,2,209000.0
1242,6750,1012,3337,3279.0,48626.3,4557.1,44193.1,39460.8,7970.1,68,0,4,205000.0
6741,8116,3390,4927,12070.0,60620.0,17803.3,65126.2,50314.7,1954.9,19,0,5,770000.0
13751,7405,1776,2453,175.6,36329.8,20948.0,95569.7,44500.3,13382.0,22,0,4,269500.0
10504,3613,2232,0,20876.2,26331.4,16566.9,128178.5,80043.5,118.5,12,0,2,227000.0
5478,7500,1080,6162,7118.5,19745.6,14652.5,76527.8,25848.5,5791.7,23,0,2,192000.0
12408,5350,1646,1335,17622.0,53973.1,36460.4,81977.1,39672.5,15735.6,29,0,4,260000.0
11936,5279,2130,9118,16587.5,62102.2,35037.3,82149.5,44873.2,15665.0,15,0,4,359900.0
5748,37897,3369,37579,3768.9,18935.9,15022.6,60308.7,9646.7,5717.4,56,0,2,650000.0
11070,3760,1529,0,27900.8,70329.2,2117.1,79473.0,78460.7,2306.9,15,0,4,280000.0
12153,9699,2249,4144,18459.7,57167.9,34203.0,80660.6,40934.4,15541.7,28,0,4,350000.0
13249,3201,2239,2121,559.7,35320.4,23779.8,88411.5,37557.1,8627.1,14,0,4,310000.0
9609,8797,1514,11159,18804.5,23109.4,18485.9,115431.7,66945.3,1400.2,29,0,2,192000.0
5620,2750,1256,0,2409.5,16451.1,14971.2,67167.9,16825.1,11547.7,37,0,4,275000.0
10590,17088,2859,323,10251.2,39173.1,30776.7,130952.0,80930.0,12850.2,33,0,4,295000.0
10717,9800,1589,3153,7070.6,49909.7,23170.1,155394.8,106012.4,5474.5,25,0,2,121000.0
11566,6250,1993,2987,6243.4,49792.2,17688.0,64869.4,37380.0,1324.7,43,0,4,250000.0
6904,4493,2985,2490,5692.0,60932.3,8984.7,62199.3,50422.9,8035.1,0,0,5,625000.0
13820,3010,1231,0,1345.8,36837.1,22677.3,94485.0,43442.2,12836.8,22,0,4,214000.0
12391,7800,1308,1382,15636.2,52741.3,39750.0,84543.6,40483.5,15792.6,35,0,4,266000.0
11442,2627,1142,2876,3932.1,63842.4,2524.4,61128.2,53860.4,5997.8,30,0,5,238000.0
13835,7502,1875,30159,2398.3,37248.7,23491.4,93846.8,42846.9,12557.6,26,0,4,310000.0
1222,7500,1323,677,879.0,46440.3,5116.3,41791.9,37755.8,10130.1,61,0,4,260000.0
5651,15000,3084,26690,3158.0,25112.9,22180.7,73838.2,22815.5,2921.9,23,0,4,567500.0
2134,4000,969,0,915.2,28341.6,4467.1,22932.7,22932.7,1021.2,52,1,4,130000.0
8336,18010,4158,32327,8471.2,31692.6,12370.4,97113.9,46464.5,9830.4,9,0,2,551000.0
10414,7281,1464,8307,10340.6,37297.6,26417.4,136287.2,86983.2,4932.1,11,0,2,209000.0
5846,39640,2485,17190,4639.4,33052.9,27935.0,69393.0,20668.2,4172.9,45,0,2,525000.0
5888,9980,3256,10480,913.6,30624.0,21375.4,61962.2,13440.4,1177.3,2,0,4,565000.0
509,7920,1423,763,10300.5,27034.7,2986.7,42518.9,42518.9,1708.6,35,0,2,220000.0
9726,5000,1966,2460,13850.4,17552.4,11971.5,109082.8,61474.8,747.5,0,0,4,302200.0
7873,9212,1586,29941,18217.5,48894.9,531.4,68610.0,68610.0,6763.8,56,0,5,247000.0
748,5250,1505,3364,10982.6,30327.5,6884.1,39061.7,39061.7,1377.8,0,0,4,220000.0
1259,3812,1376,2816,5468.7,50730.1,4593.3,46396.4,41390.7,6319.9,32,0,4,210000.0
4718,9375,4603,52811,1621.4,11485.6,1943.1,39735.0,11409.2,11298.4,0,0,5,2100000.0
1888,7500,1812,0,1368.3,16333.0,1797.8,38658.8,35400.4,12637.2,27,0,4,177800.0
711,9650,1400,3687,10230.8,32279.8,5075.3,36782.9,36782.9,3181.2,45,0,4,130000.0
12216,4897,2216,0,13821.6,58718.0,38990.9,85280.8,44247.9,19674.8,24,0,4,317500.0
12722,8078,2370,2134,2641.4,59585.7,49798.2,97937.2,52006.0,27093.6,4,0,2,355000.0
9482,8383,2115,3070,23948.2,20063.5,13673.5,119544.8,71908.7,3580.6,0,0,4,292100.0
8628,5000,3293,2440,7028.1,18316.2,7365.9,103072.2,54893.3,6271.4,0,0,2,364000.0
7298,11160,2863,2201,2301.5,14027.3,1667.5,59293.7,59293.7,1916.9,55,0,4,530000.0
4808,40554,5125,93967,8189.2,9523.7,5175.8,59696.9,15008.2,11683.5,12,0,4,1610000.0
3329,5984,2880,0,6558.6,14920.0,852.0,34446.2,10609.3,10250.8,31,0,4,590000.0
3293,7198,1068,3368,2126.2,24263.8,4250.9,36143.5,14738.2,6236.8,68,0,4,303500.0
11153,6090,1547,228,25292.2,71871.3,3013.1,78893.5,77138.9,2586.9,28,0,4,270000.0
10978,7500,1492,1721,21055.7,68310.8,1066.5,71353.2,69375.8,2913.9,56,0,4,300000.0
11346,3405,1174,2902,7997.6,66429.5,6435.2,62537.0,56661.9,3634.4,17,0,5,280000.0
12132,3720,1166,0,19794.3,55137.1,30031.2,76441.6,37542.5,11418.7,37,0,4,255000.0
9340,9375,2089,1122,12895.5,11543.8,1401.9,83105.3,35922.9,8131.9,18,0,4,325000.0
4865,41817,4489,16659,3852.3,13818.8,10117.7,59898.2,11679.8,7803.3,56,0,4,850000.0
104,8960,1617,70,963.9,16331.4,1686.0,43753.5,40455.9,12402.5,67,0,4,200000.0
1794,6000,1260,596,10266.5,28603.1,5232.0,39134.2,39134.2,260.0,57,0,2,146000.0
2386,5280,1171,1713,4180.9,26450.2,5537.2,16685.9,16685.9,1442.6,92,0,2,205000.0
5612,2720,1734,0,3092.3,16838.8,15622.8,68018.7,17567.1,11097.7,36,0,4,379000.0
4847,31363,3167,2643,10627.0,8571.5,4382.5,56678.3,14116.7,11429.0,46,0,2,795000.0
5809,39640,4799,27344,2956.6,26017.2,21796.4,63200.1,12689.5,2712.7,34,0,4,960000.0
7238,8359,1184,736,2342.1,26570.7,1725.3,63587.2,62766.6,4954.5,62,0,4,141000.0
1658,11500,2459,45370,2330.4,23197.3,3769.7,32428.2,32428.2,5937.1,37,0,4,735000.0
212,5900,1892,3063,3573.4,16797.4,3186.7,50880.6,47438.6,10674.0,21,0,2,249900.0
12543,4687,1741,1296,7251.2,56142.6,47529.8,93217.4,47487.7,22577.1,21,0,4,251000.0
4419,8906,1379,0,1700.9,18403.3,2252.2,39675.3,15614.7,5335.1,16,0,4,440000.0
13132,8000,1881,24877,6937.6,35480.2,30349.8,78227.3,28689.7,3137.6,40,0,4,355000.0
1359,8096,1275,13360,690.4,34482.6,11326.8,27163.8,27163.8,8449.3,21,0,2,140000.0
334,7725,1797,0,5933.2,18099.6,937.9,57316.0,54026.0,5201.7,36,0,4,329000.0
9868,8000,1975,2591,20163.6,29140.3,20732.8,126796.7,77987.5,3693.8,51,0,2,190000.0
3110,7270,1787,876,6088.5,21833.5,4807.8,32029.1,11642.0,6618.8,41,0,4,320000.0
792,7714,903,1033,9521.0,30222.4,6224.4,41460.0,41460.0,1400.8,66,0,2,101100.0
233,8072,1258,2774,6757.1,19902.5,5947.6,51764.6,49555.6,7982.6,22,0,2,200000.0
8071,7750,2574,3210,7636.8,49491.2,38688.6,94254.3,45582.0,20070.8,20,0,4,367000.0
6346,7500,2227,8712,11443.8,33589.7,8460.8,52209.3,22049.8,8841.7,51,0,4,390000.0
1064,5738,1769,4608,643.9,46053.4,5496.2,41296.0,37550.1,10774.3,54,0,4,195000.0
209,8486,1644,2100,4874.6,18088.5,4514.6,50435.5,47555.3,10185.2,31,0,2,238000.0
10944,12430,3543,25930,25596.6,67553.2,0.0,74442.0,73489.4,6737.4,27,0,4,504000.0
13873,7875,1290,1170,6431.8,26059.8,10851.7,90251.6,39744.0,3380.6,20,0,2,215000.0
8861,3721,1395,2741,8990.6,12501.2,2024.3,94602.8,48319.2,3423.3,8,0,4,230000.0
4498,5796,1264,1620,3723.6,26475.6,4896.9,47849.5,15179.6,3162.7,16,0,4,297000.0
11578,8325,2860,30885,5717.1,56733.0,24890.1,71994.7,42944.6,3924.7,13,0,4,500000.0
2413,5000,1280,990,2472.6,25497.7,8954.2,16288.6,16288.6,1919.8,16,0,4,208500.0
8965,4516,2293,0,14293.0,8630.3,7831.4,89055.8,44487.4,9699.1,10,0,4,315000.0
6632,5100,2527,37715,7313.7,47208.8,10164.7,54225.9,37125.9,7855.3,21,0,5,527000.0
13517,12366,2300,32686,6332.8,44465.2,28930.8,99913.8,49155.2,19629.4,32,0,2,387000.0
